id;descripcion;provincia_id
1024;EL TALA;3
1025;LA QUINTA;3
1026;LAS TOSCAS;3
1027;LA PARADA;3
1028;RIO CHICO;3
1029;LAS FLORES;3
1030;SANTO DOMINGO;3
1031;EL MORENO;3
1032;LA HORQUETA;3
1033;EL CERRITO;3
1034;LA SUERTE;3
1035;SAN JOSE;3
1036;PALO SANTO;3
1037;EL BOSQUECILLO;3
1038;RIO DE LA DORADA;3
1039;SAN AGUSTIN;3
1040;AMADORES;3
1041;EL ROSARIO;3
1042;LA BAJADA;3
1043;LA HIGUERA;3
1044;LA MERCED;3
1045;LA VIÑA;3
1046;LAS LAJAS;3
1047;MONTE POTRERO;3
1048;PALO LABRADO;3
1049;SAN ANTONIO;3
1050;VILLA DE BALCOZNA;3
1051;VILLA COLLANTES;3
1052;APOYACO;3
1053;COLANA;3
1054;COLPES;3
1055;EL PAJONAL;3
1056;JOYANGO;3
1057;MUTQUIN;3
1058;POMAN;3
1059;RINCON;3
1060;SAN MIGUEL;3
1061;SAUJIL;3
1062;SIJAN;3
1063;ANDALHUALA;3
1064;CASPICHANGO;3
1065;CHAÑAR PUNCO;3
1066;EL CAJON;3
1067;EL DESMONTE;3
1068;EL PUESTO;3
1069;FAMATANCA;3
1070;FUERTE QUEMADO;3
1071;LA HOYADA;3
1072;LA LOMA;3
1073;LAS MOJARRAS;3
1074;LORO HUASI;3
1075;PUNTA DE BALASTO;3
1076;SAN JOSE VILLA;3
1077;SANTA MARIA;3
1078;YAPES;3
1079;ENTRE RIOS;3
1080;SAN JOSE BANDA;3
1081;OVEJERIA;3
1082;LA QUEBRADA;3
1083;PALOMA YACO;3
1084;EL RECREO;3
1085;LOS CERRILLOS;3
1086;LA SOLEDAD;3
1087;AMPAJANGO;3
1088;LAMPACITO;3
1089;ALIJILAN;3
1090;BAÑADO DE OVANTA;3
1091;LAS CAÑAS;3
1092;LAVALLE;3
1093;LOS ALTOS;3
1094;MANANTIALES;3
1095;SAN PEDRO;3
1096;CORTADERAS;3
1097;LAS TUNAS;3
1098;LOS MOLLES;3
1099;LA BAJADA;3
1100;CUCHINOQUE;3
1101;PUERTA GRANDE;3
1102;MONTE REDONDO;3
1103;AMPOLLA;3
1104;LOS TRONCOS;3
1105;EL QUEBRACHITO;3
1106;PUESTO DEL MEDIO;3
1107;ANILLACO;3
1108;ANTINACO;3
1109;BANDA DE LUCERO;3
1110;CERRO NEGRO;3
1111;COPACABANA;3
1112;CORDOBITA;3
1113;COSTA DE REYES;3
1114;EL PUEBLITO;3
1115;EL PUESTO;3
1116;EL SALADO;3
1117;FIAMBALA;3
1118;LOS BALVERDIS;3
1119;MEDANITOS;3
1120;PALO BLANCO;3
1121;PUNTA DEL AGUA;3
1122;SAUJIL;3
1123;TATON;3
1124;TINOGASTA;3
1125;SANTA ROSA;3
1126;VILLA SAN ROQUE;3
1127;CACHIYUYO;3
1128;CHUQUISACA;3
1129;AGUA NEGRA;3
1130;VILLA LUJAN;3
1131;LOS ROBLEDOS;3
1132;PAMPA BLANCA;3
1133;LA RAMADITA;3
1134;LOS PALACIOS;3
1135;LAS PAPAS;3
1136;EL PORTEZUELO;3
1137;HUAYCAMA;3
1138;LAS TEJAS;3
1139;SAN ISIDRO;3
1140;SANTA CRUZ;3
1141;VILLA DOLORES;3
1142;ANTAPOCA;3
1143;AMBOY;6
1144;ARROYO SAN ANTONIO;6
1145;CAÑADA DEL SAUCE;6
1146;CAPILLA VIEJA;6
1147;EMBALSE;6
1148;LA CRUZ;6
1149;LA CUMBRECITA;6
1150;LAS BAJADAS;6
1151;LAS CALERAS;6
1152;LOS CONDORES;6
1153;LOS MOLINOS;6
1154;LOS REARTES;6
1155;LUTTI;6
1156;PARQUE CALMAYO;6
1157;RIO DE LOS SAUCES;6
1158;SAN AGUSTIN;6
1159;SAN IGNACIO (LOTEO SAN JAVIER);6
1160;SAN IGNACIO (LOTEO VELEZ CRESPO);6
1161;SANTA ROSA DE CALAMUCHITA;6
1162;SEGUNDA USINA;6
1163;SOLAR DE LOS MOLINOS;6
1164;VILLA ALPINA;6
1165;VILLA AMANCAY;6
1166;VILLA BERNA;6
1167;VILLA CIUDAD PARQUE LOS REARTES (1A.SECC;6
1168;VILLA DEL DIQUE;6
1169;VILLA EL TALA;6
1170;VILLA GENERAL BELGRANO;6
1171;VILLA LA RIVERA;6
1172;VILLA QUILLINZO;6
1173;VILLA RUMIPAL;6
1174;VILLA SAN MIGUEL;6
1175;VILLA YACANTO;6
1176;ATOS PAMPA;6
1177;CERRO SAN LORENZO;6
1178;TALA CRUZ;6
1179;LA DORMIDA;6
1180;EL CANO;6
1181;FALDA DE LOS REARTES;6
1182;SOCONCHO;6
1183;CORDOBA;6
1184;JARDIN ARENALES;6
1185;ASCOCHINGA;6
1186;CANTERAS EL SAUCE;6
1187;CASA BAMBA;6
1188;COLONIA CAROYA;6
1189;COLONIA TIROLESA;6
1190;COLONIA VICENTE AGUERO;6
1191;CORRAL QUEMADO;6
1192;COUNTRY CHACRAS DE LA VILLA;6
1193;EL DIQUECITO;6
1194;ESTACION COLONIA TIROLESA;6
1195;GENERAL PAZ;6
1196;JESUS MARIA;6
1197;LA PUERTA;6
1198;LOS MOLLES;6
1199;MALVINAS ARGENTINAS;6
1200;MENDIOLAZA;6
1201;MI GRANJA;6
1202;PAJAS BLANCAS;6
1203;RIO CEBALLOS;6
1204;SALDAN;6
1205;SALSIPUEDES;6
1206;SANTA ELENA;6
1207;TINOCO;6
1208;UNQUILLO;6
1209;VILLA ALLENDE;6
1210;VILLA CERRO AZUL;6
1211;VILLA LOS LLANOS;6
1212;EL MANZANO;6
1213;AGUA DE ORO;6
1214;LA CALERA;6
1215;LA GRANJA;6
1216;JUAREZ CELMAN;6
1217;LA ESTANCITA;6
1218;SANTA TERESA;6
1219;ALTO DE LOS QUEBRACHOS;6
1220;BAÑADO DE SOTO;6
1221;CANTERAS QUILPO;6
1222;CRUZ DE CAÑA;6
1223;CRUZ DEL EJE;6
1224;EL BRETE;6
1225;EL RINCON;6
1226;GUANACO MUERTO;6
1227;LA BANDA;6
1228;LA BATEA;6
1229;LA HIGUERA;6
1230;LAS CAÑADAS;6
1231;LAS PLAYAS;6
1232;LOS CHAÑARITOS;6
1233;MEDIA NARANJA;6
1234;PASO VIEJO;6
1235;SAN MARCOS SIERRA;6
1236;SERREZUELA;6
1237;TUCLAME;6
1238;VILLA DE SOTO;6
1239;IGLESIA VIEJA;6
1240;PICHANAS;6
1241;TABAQUILLO;6
1242;LAS TAPIAS;6
1243;RIO SECO;6
1244;EL BARRIALITO;6
1245;LOS SAUCES;6
1246;TRES ARBOLES;6
1247;DEL CAMPILLO;6
1248;ESTACION LECUEDER;6
1249;HIPOLITO BOUCHARD;6
1250;HUINCA RENANCO;6
1251;ITALO;6
1252;MATTALDI;6
1253;NICOLAS BRUZZONE;6
1254;ONAGOITY;6
1255;PINCEN;6
1256;RANQUELES;6
1257;VILLA SARMIENTO;6
1258;VILLA VALERIA;6
1259;DE LA SERNA;6
1260;LA NACIONAL;6
1261;LA PENCA;6
1262;VILLA HUIDOBRO;6
1263;VILLA MODERNA;6
1264;MODESTINO PIZARRO;6
1265;ARROYO ALGODON;6
1266;ARROYO CABRAL;6
1267;AUSONIA;6
1268;CHAZON;6
1269;ETRURIA;6
1270;LA LAGUNA;6
1271;LA PALESTINA;6
1272;LA PLAYOSA;6
1273;LAS MOJARRAS;6
1274;LUCA;6
1275;PASCO;6
1276;SANABRIA;6
1277;SILVIO PELLICO;6
1278;TICINO;6
1279;TIO PUJIO;6
1280;VILLA ALBERTINA;6
1281;VILLA MARIA;6
1282;VILLA NUEVA;6
1283;VILLA OESTE;6
1284;SANTA RITA;6
1285;AVELLANEDA;6
1286;CAÑADA DE RIO PINTO;6
1287;CHUÑA;6
1288;COPACABANA;6
1289;DEAN FUNES;6
1290;ESQUINA DEL ALAMBRE;6
1291;LOS POZOS;6
1292;OLIVARES DE SAN NICOLAS;6
1293;QUILINO;6
1294;SAN PEDRO DE TOYOS;6
1295;VILLA GUTIERREZ;6
1296;VILLA QUILINO;6
1297;HUASCHA;6
1298;ISCHILIN;6
1299;JAIME PETER;6
1300;SAN BERNARDO;6
1301;ALEJANDRO ROCA;6
1302;ASSUNTA;6
1303;BENGOLEA;6
1304;CARNERILLO;6
1305;CHARRAS;6
1306;EL RASTREADOR;6
1307;GENERAL CABRERA;6
1308;GENERAL DEHEZA;6
1309;HUANCHILLAS;6
1310;LA CARLOTA;6
1311;LOS CISNES;6
1312;OLAETA;6
1313;PACHECO DE MELO;6
1314;PASO DEL DURAZNO;6
1315;SANTA EUFEMIA;6
1316;UCACHA;6
1317;VILLA REDUCCION;6
1318;BARRETO;6
1319;ALEJO LEDESMA;6
1320;ARIAS;6
1321;CAMILO ALDAO;6
1322;CAVANAGH;6
1323;COLONIA BARGE;6
1324;COLONIA ITALIANA;6
1325;COLONIA VEINTICINCO;6
1326;CORRAL DE BUSTOS;6
1327;CRUZ ALTA;6
1328;GENERAL BALDISSERA;6
1329;GENERAL ROCA;6
1330;GUATIMOZIN;6
1331;INRIVILLE;6
1332;ISLA VERDE;6
1333;LEONES;6
1334;LOS SURGENTES;6
1335;MARCOS JUAREZ;6
1336;MONTE BUEY;6
1337;SAIRA;6
1338;SALADILLO;6
1339;VILLA ELISA;6
1340;COLONIA CALCHAQUI;6
1341;CIENAGA DEL CORO;6
1342;EL CHACHO;6
1343;ESTANCIA DE GUADALUPE;6
1344;GUASAPAMPA;6
1345;LA PLAYA;6
1346;SAN CARLOS MINAS;6
1347;TALAINI;6
1348;TOSNO;6
1349;PIEDRITA BLANCA;6
1350;AGUA DE RAMON;6
1351;LA ARGENTINA;6
1352;RUMI HUASI;6
1353;LOS BARRIALES;6
1354;EL SAUCE;6
1355;NINALQUIN;6
1356;OJO DE AGUA;6
1357;CHANCANI;6
1358;LAS PALMAS;6
1359;LOS TALARES;6
1360;SALSACATE;6
1361;SAN GERONIMO;6
1362;TALA CAÑADA;6
1363;TANINGA;6
1364;VILLA DE POCHO;6
1365;LA SIERRITA;6
1366;LA MUDANA;6
1367;GENERAL LEVALLE;6
1368;LA CESIRA;6
1369;LABOULAYE;6
1370;LEGUIZAMON;6
1371;MELO;6
1372;RIO BAMBA;6
1373;ROSALES;6
1374;SAN JOAQUIN;6
1375;SERRANO;6
1376;VILLA ROSSI;6
1377;FRAY CAYETANO RODRIGUEZ;6
1378;GUARDIA VIEJA;6
1379;SALGUERO;6
1380;LAGUNA DEL MONTE;6
1381;BARRIO SANTA ISABEL;6
1382;BIALET MASSE;6
1383;CABALANGO;6
1384;CAPILLA DEL MONTE;6
1385;CASA GRANDE;6
1386;CHARBONIER;6
1387;COSQUIN;6
1388;CUESTA BLANCA;6
1389;ESTANCIA VIEJA;6
1390;HUERTA GRANDE;6
1391;LA CUMBRE;6
1392;LA FALDA;6
1393;LAS JARILLAS;6
1394;LOS COCOS;6
1395;MALLIN;6
1396;MAYU SUMAJ;6
1397;QUEBRADA DE LUNA;6
1398;SAN ANTONIO DE ARREDONDO;6
1399;SAN ESTEBAN;6
1400;SAN ROQUE;6
1401;SANTA MARIA DE PUNILLA;6
1402;TALA HUASI;6
1403;TANTI;6
1404;VALLE HERMOSO;6
1405;VILLA CARLOS PAZ;6
1406;VILLA FLOR SERRANA;6
1407;VILLA GIARDINO;6
1408;VILLA LAGO AZUL;6
1409;VILLA PARQUE SIQUIMAN;6
1410;VILLA RIO ICHO CRUZ;6
1411;VILLA SAN JOSE;6
1412;VILLA SANTA CRUZ DEL LAGO;6
1413;LOS GIGANTES;6
1414;ACHIRAS;6
1415;ADELIA MARIA;6
1416;ALCIRA;6
1417;ALPA CORRAL;6
1418;BERROTARAN;6
1419;BULNES;6
1420;CHAJAN;6
1421;CHUCUL;6
1422;CORONEL BAIGORRIA;6
1423;CORONEL MOLDES;6
1424;ELENA;6
1425;LA CAROLINA;6
1426;LA CAUTIVA;6
1427;LA GILDA;6
1428;LAS ACEQUIAS;6
1429;LAS ALBAHACAS;6
1430;LAS HIGUERAS;6
1431;LAS PEÑAS;6
1432;LAS VERTIENTES;6
1433;MALENA;6
1434;MONTE DE LOS GAUCHOS;6
1435;PASO DEL DURAZNO;6
1436;RIO CUARTO;6
1437;SAMPACHO;6
1438;SAN BASILIO;6
1439;SUCO;6
1440;TOSQUITAS;6
1441;VICUÑA MACKENNA;6
1442;VILLA EL CHACAY;6
1443;VILLA SANTA EUGENIA;6
1444;WASHINGTON;6
1445;CAROLINA;6
1446;CHAÑARITOS;6
1447;EL POTOSI;6
1448;LAGUNA OSCURA;6
1449;LAS TAPIAS;6
1450;RIO SECO;6
1451;LA BRIANZA;6
1452;ESPINILLO;6
1453;LA ESQUINA;6
1454;SAN AMBROSIO;6
1455;COLONIA LA ARGENTINA;6
1456;CUATRO VIENTOS;6
1457;LA AGUADA;6
1458;LA BARRANQUITA;6
1459;GENERAL SOLER;6
1460;ATAHONA;6
1461;CAÑADA DE MACHADO;6
1462;CAPILLA DE LOS REMEDIOS;6
1463;CHALACEA;6
1464;COLONIA LAS CUATRO ESQUINAS;6
1465;DIEGO DE ROJAS;6
1466;EL CRISPIN;6
1467;ESQUINA;6
1468;KILOMETRO 658;6
1469;LA PARA;6
1470;LA POSTA;6
1471;LA PUERTA;6
1472;LA QUINTA;6
1473;LAS GRAMILLAS;6
1474;LAS SALADAS;6
1475;MAQUINISTA GALLINI;6
1476;MONTE DEL ROSARIO;6
1477;MONTECRISTO;6
1478;OBISPO TREJO;6
1479;PIQUILLIN;6
1480;PLAZA DE MERCEDES;6
1481;PUEBLO COMECHINGONES;6
1482;RIO PRIMERO;6
1483;SAGRADA FAMILIA;6
1484;VILLA FONTANA;6
1485;BUEY MUERTO;6
1486;EL TOSTADO;6
1487;NUEVA ANDALUCIA;6
1488;POZO DE LA LOMA;6
1489;PUESTO PUCHETA;6
1490;RANGEL;6
1491;EL ALCALDE;6
1492;COLONIA LA ARGENTINA;6
1493;COLONIA EL FORTIN;6
1494;SANTA ROSA DE RIO PRIMERO;6
1495;EL QUEBRACHO;6
1496;CERRO COLORADO;6
1497;CHAÑAR VIEJO;6
1498;EUFRASIO LOZA;6
1499;GUTEMBERG;6
1500;LA RINCONADA;6
1501;LOS HOYOS;6
1502;PUESTO DE CASTRO;6
1503;RAYO CORTADO;6
1504;SAN PEDRO DE GUTEMBERG;6
1505;SANTA ELENA;6
1506;SEBASTIAN ELCANO;6
1507;VILLA CANDELARIA NORTE;6
1508;VILLA DE MARIA;6
1509;CAMPO GRANDE;6
1510;POZO DE LAS OLLAS;6
1511;EL JORDAN;6
1512;CALCHIN;6
1513;CALCHIN OESTE;6
1514;CAPILLA DEL CARMEN;6
1515;CARRILOBO;6
1516;COLAZO;6
1517;COLONIA VIDELA;6
1518;COSTASACATE;6
1519;IMPIRA;6
1520;LAGUNA LARGA;6
1521;LAS JUNTURAS;6
1522;LOS CHAÑARITOS;6
1523;LUQUE;6
1524;MANFREDI;6
1525;MATORRALES;6
1526;ONCATIVO;6
1527;PILAR;6
1528;POZO DEL MOLLE;6
1529;RINCON;6
1530;RIO SEGUNDO;6
1531;SANTIAGO TEMPLE;6
1532;VILLA DEL ROSARIO;6
1533;ARROYO DE ALVAREZ NRO 2;6
1534;AMBUL;6
1535;ARROYO LOS PATOS;6
1536;EL HUAYCO;6
1537;LA CORTADERA;6
1538;LAS CALLES;6
1539;LAS OSCURAS;6
1540;LAS RABONAS;6
1541;LOS CALLEJONES;6
1542;MINA CLAVERO;6
1543;MUSSI;6
1544;NONO;6
1545;PANAHOLMA;6
1546;SAN HUBERTO;6
1547;SAN LORENZO;6
1548;SAN MARTIN;6
1549;SAN PEDRO;6
1550;SAN VICENTE;6
1551;SAUCE ARRIBA;6
1552;TASNA;6
1553;VILLA CURA BROCHERO;6
1554;VILLA SARMIENTO;6
1555;ALTO GRANDE;6
1556;BALDE DE LA MORA;6
1557;CIENAGA DE ALLENDE;6
1558;LA CONCEPCION;6
1559;VILLA RAFAEL BENEGAS;6
1560;EL BORDO;6
1561;SAN SEBASTIAN;6
1562;ALTAUTINA;6
1563;LAS TOSCAS;6
1564;CONLARA;6
1565;CRUZ CAÑA;6
1566;DOS ARROYOS;6
1567;EL PANTANILLO;6
1568;LA PAZ;6
1569;LA POBLACION;6
1570;LA RAMADA;6
1571;LA TRAVESIA;6
1572;LAS TAPIAS;6
1573;LOS CERRILLOS;6
1574;LOS HORNILLOS;6
1575;LOS MOLLES;6
1576;LOS ROMEROS;6
1577;LUYABA;6
1578;QUEBRADA DE LOS POZOS;6
1579;SAN JAVIER Y YACANTO;6
1580;SAN JOSE;6
1581;VILLA DE LAS ROSAS;6
1582;VILLA DOLORES;6
1583;VILLA LA VIÑA;6
1584;LAS CHACRAS;6
1585;LAS ENCRUCIJADAS;6
1586;TRAVESIA;6
1587;LOS MANANTIALES;6
1588;PIEDRA PINTADA;6
1589;QUEBRACHO LADEADO;6
1590;LOMA BOLA;6
1591;ALICIA;6
1592;ALTOS DE CHIPION;6
1593;ARROYITO;6
1594;BALNEARIA;6
1595;BRINCKMANN;6
1596;COLONIA ANITA;6
1597;COLONIA 10 DE JULIO;6
1598;COLONIA LAS PICHANAS;6
1599;COLONIA MARINA;6
1600;COLONIA PROSPERIDAD;6
1601;COLONIA SAN BARTOLOME;6
1602;COLONIA SAN PEDRO;6
1603;COLONIA SANTA MARIA;6
1604;COLONIA VALTELINA;6
1605;COLONIA VIGNAUD;6
1606;DEVOTO;6
1607;EL ARAÑADO;6
1608;EL FORTIN;6
1609;EL FUERTECITO;6
1610;EL TIO;6
1611;ESTACION LUXARDO;6
1612;FREYRE;6
1613;LA FRANCIA;6
1614;LA PAQUITA;6
1615;LA TORDILLA;6
1616;LAS VARAS;6
1617;LAS VARILLAS;6
1618;MARULL;6
1619;MIRAMAR;6
1620;MORTEROS;6
1621;PLAZA LUXARDO;6
1622;PLAZA SAN FRANCISCO;6
1623;PORTEÑA;6
1624;QUEBRACHO HERRADO;6
1625;SACANTA;6
1626;SAN FRANCISCO;6
1627;SATURNINO MARIA LASPIUR;6
1628;SEEBER;6
1629;TORO PUJIO;6
1630;TRANSITO;6
1631;TRINCHERA;6
1632;VILLA CONCEPCION DEL TIO;6
1633;VILLA DEL TRANSITO;6
1634;VILLA SAN ESTEBAN;6
1635;COLONIA ITURRASPE;6
1636;COLONIA COYUNDA;6
1637;PLAZA BRUNO;6
1638;ALTA GRACIA;6
1639;ANISACATE;6
1640;BARRIO GILBERT;6
1641;BARRIO VILLA DEL PARQUE;6
1642;BOUWER;6
1643;CASEROS CENTRO;6
1644;COSTA AZUL;6
1645;DIQUE CHICO;6
1646;FALDA DEL CAÑETE;6
1647;FALDA DEL CARMEN;6
1648;LA BOCA DEL RIO;6
1649;LA CARBONADA;6
1650;LA PAISANITA;6
1651;LA PERLA;6
1652;LA RANCHERITA;6
1653;LA SERRANITA;6
1654;LOS CEDROS;6
1655;LOZADA;6
1656;MALAGUEÑO;6
1657;MONTE RALO;6
1658;POTRERO DE GARAY;6
1659;RAFAEL GARCIA;6
1660;SAN CLEMENTE;6
1661;SAN NICOLAS;6
1662;SOCAVONES;6
1663;TOLEDO;6
1664;VALLE ALEGRE;6
1665;VALLE DE ANISACATE;6
1666;VILLA DEL PRADO;6
1667;VILLA LOS AROMOS;6
1668;VILLA PARQUE SANTA ANA;6
1669;VILLA SAN ISIDRO - JOSE DE LA QUINTANA;6
1670;VILLA SIERRAS DE ORO;6
1671;YOCSINA;6
1672;BUENA VISTA;6
1673;JOSE DE LA QUINTANA;6
1674;VILLA LA BOLSA;6
1675;COSME NORTE;6
1676;ALTO DEL DURAZNO;6
1677;BAJO CHICO;6
1678;DESPEÑADEROS;6
1679;SAN ANTONIO;6
1680;COSME SUR;6
1681;CAMINIAGA;6
1682;CHUÑA HUASI;6
1683;POZO NUEVO;6
1684;SAN FRANCISCO DEL CHAÑAR;6
1685;LA PLAZA;6
1686;RODEITO;6
1687;POZO DEL TIGRE;6
1688;CACHI YACO;6
1689;LOMA BLANCA;6
1690;ALMAFUERTE;6
1691;COLONIA ALMADA;6
1692;CORRALITO;6
1693;DALMACIO VELEZ;6
1694;GENERAL FOTHERINGHAM;6
1695;HERNANDO;6
1696;JAMES CRAIK;6
1697;LAS ISLETILLAS;6
1698;LAS PERDICES;6
1699;LOS ZORROS;6
1700;OLIVA;6
1701;PAMPAYASTA NORTE;6
1702;PAMPAYASTA SUR;6
1703;PUNTA DEL AGUA;6
1704;RIO TERCERO;6
1705;TANCACHA;6
1706;VILLA ASCASUBI;6
1707;CANDELARIA SUR;6
1708;CAÑADA DE LUQUE;6
1709;CAPILLA DE SITON;6
1710;LA PAMPA;6
1711;LA PAZ;6
1712;LAS PEÑAS;6
1713;LOS MISTOLES;6
1714;SANTA CATALINA;6
1715;SARMIENTO;6
1716;SIMBOLAR;6
1717;SINSACATE;6
1718;VILLA DEL TOTORAL;6
1719;AGUA DE LAS PIEDRAS;6
1720;LOS COMETIERRA;6
1721;MACHA;6
1722;LAS BANDURRIAS;6
1723;PUESTO DEL ROSARIO;6
1724;LA AGUADA;6
1725;SAN JORGE;6
1726;EL PEDACITO;6
1727;CHURQUI CAÑADA;6
1728;EL RODEO;6
1729;EL TUSCAL;6
1730;LAS ARRIAS;6
1731;LUCIO V. MANSILLA;6
1732;ROSARIO DEL SALADILLO;6
1733;SAN JOSE DE LA DORMIDA;6
1734;SAN JOSE DE LAS SALINAS;6
1735;SAN PEDRO NORTE;6
1736;VILLA TULUMBA;6
1737;ALTO DE FLORES;6
1738;LA ESPERANZA;6
1739;LAS MASITAS;6
1740;SANTA CRUZ;6
1741;TOTORALEJOS;6
1742;ALTO VERDE;6
1743;LA MAJADILLA;6
1744;ALDEA SANTA MARIA;6
1745;ALTO ALEGRE;6
1746;ANA ZUMARAN;6
1747;BALLESTEROS;6
1748;BALLESTEROS SUR;6
1749;BELL VILLE;6
1750;BENJAMIN GOULD;6
1751;CANALS;6
1752;CHILIBROSTE;6
1753;CINTRA;6
1754;COLONIA BISMARCK;6
1755;COLONIA BREMEN;6
1756;IDIAZABAL;6
1757;JUSTINIANO POSSE;6
1758;LABORDE;6
1759;MONTE LEÑA;6
1760;MONTE MAIZ;6
1761;MORRISON;6
1762;NOETINGER;6
1763;ORDOÑEZ;6
1764;PASCANAS;6
1765;PUEBLO ITALIANO;6
1766;RAMON J. CARCANO;6
1767;SAN ANTONIO DE LITIN;6
1768;SAN MARCOS;6
1769;SAN SEVERO;6
1770;VIAMONTE;6
1771;VILLA LOS PATOS;6
1772;WENCESLAO ESCALANTE;6
1773;CAYUQUEO;6
1774;COLONIA LA LOLA;6
1775;LAS LAGUNITAS;6
1776;BELLA VISTA;7
1777;CEBOLLAS;7
1778;COLONIA 3 DE ABRIL;7
1779;COLONIA PROGRESO;7
1780;ISLA ALTA;7
1781;CARRIZAL NORTE;7
1782;JUAN DIAZ;7
1783;DESMOCHADO;7
1784;BERON DE ASTRADA;7
1785;YAHAPE;7
1786;VALENCIA;7
1787;CORRIENTES;7
1788;LAGUNA BRAVA;7
1789;RIACHUELO;7
1790;SAN CAYETANO;7
1791;PASO MARTINEZ;7
1792;CONCEPCION;7
1793;SANTA ROSA;7
1794;TABAY;7
1795;EL CARMEN;7
1796;PASO LUCERO;7
1797;COLONIA TATACUA;7
1798;BATEL;7
1799;CAZADORES CORRENTINOS;7
1800;CURUZU CUATIA;7
1801;PERUGORRIA;7
1802;MARIA CARAPE;7
1803;RINCON DE TUNAS;7
1804;VACA CUA;7
1805;CAPITAN JOAQUIN MADARIAGA;7
1806;AVALOS;7
1807;BAIBIENE;7
1808;EL SOMBRERO;7
1809;EMPEDRADO;7
1810;CAMPO GRANDE;7
1811;LOMAS DE EMPEDRADO;7
1812;COLONIA BROUGNES;7
1813;ESQUINA;7
1814;TRANQUERA CADENA;7
1815;GUAYQUIRARO;7
1816;MALVINAS NORTE;7
1817;PUEBLO LIBERTADOR;7
1818;INGA;7
1819;ALVEAR;7
1820;ESTACION TORRENT;7
1821;LAS PALMITAS;7
1822;PANCHO CUE;7
1823;ALTAMIRA;7
1824;ITA IBATE;7
1825;LOMAS DE VALLEJOS;7
1826;NUESTRA SEÑORA DEL ROSARIO DE CAA CATI;7
1827;PALMAR GRANDE;7
1828;LOMA ALTA;7
1829;TIMBO CORA;7
1830;LOMA VILLANUEVA;7
1831;COLONIA JUAN PUJOL;7
1832;CAPILLITA;7
1833;CERRITO;7
1834;ARERUNGUA;7
1835;TALATY;7
1836;COLONIA CAROLINA;7
1837;GOYA;7
1838;PASO LOS ANGELES;7
1839;RINCON DEL PAGO;7
1840;COLONIA ISABEL VICTORIA;7
1841;COLONIA PORVENIR;7
1842;LAGUNA PUCU;7
1843;SAN ANTONIO;7
1844;SAN RAMON;7
1845;COLONIA SAUCE;7
1846;INVERNADA;7
1847;BUENA ESPERANZA;7
1848;COLONIA MERCEDES COSSIO;7
1849;RINCON DE GOMEZ;7
1850;ITATI;7
1851;RAMADA PASO;7
1852;GUAYU;7
1853;YACAREY;7
1854;COLONIA LIEBIG S;7
1855;ITUZAINGO;7
1856;SAN ANTONIO;7
1857;SAN CARLOS;7
1858;VILLA OLIVARI;7
1859;ISLA APIPE CHICO;7
1860;PLAYADITO;7
1861;CRUZ DE LOS MILAGROS;7
1862;GOBERNADOR JUAN E. MARTINEZ;7
1863;LAVALLE;7
1864;SANTA LUCIA;7
1865;VILLA CORDOBA;7
1866;COLONIA GENERAL FERRE;7
1867;SALINAS GRANDE;7
1868;YATAYTI CALLE;7
1869;COSTA BATEL;7
1870;EL BONETE;7
1871;MBURUCUYA;7
1872;LOMA ALTA;7
1873;MANANTIALES;7
1874;PUNTA GRANDE;7
1875;LA YERBA;7
1876;FELIPE YOFRE;7
1877;MERCEDES;7
1878;BOQUERON;7
1879;CAPITA MINI;7
1880;COLONIA LIBERTAD;7
1881;ESTACION LIBERTAD;7
1882;JUAN PUJOL;7
1883;MOCORETA;7
1884;MONTE CASEROS;7
1885;PARADA ACUÑA;7
1886;PARADA LABOUGLE;7
1887;SAENZ VALIENTE;7
1888;BONPLAND;7
1889;PARADA PUCHETA;7
1890;PASO DE LOS LIBRES;7
1891;TAPEBICUA;7
1892;PALMAR;7
1893;SALADAS;7
1894;SAN LORENZO;7
1895;PAGO ALEGRE;7
1896;PAGO DE LOS DESEOS;7
1897;INGENIO PRIMER CORRENTINO;7
1898;PASO DE LA PATRIA;7
1899;SAN COSME;7
1900;SANTA ANA;7
1901;EL RINCON;7
1902;ENSENADA GRANDE;7
1903;PUERTO GONZALEZ;7
1904;PUERTO ARAZA;7
1905;SAN LUIS DEL PALMAR;7
1906;PEICHOTO CUE;7
1907;EMPEDRADO LIMPIO;7
1908;RAMONES;7
1909;CERRUDO CUE;7
1910;CAMPO GRANDE;7
1911;ORATORIO;7
1912;SANTOS LUGARES;7
1913;LOMAS DE AGUIRRE;7
1914;LAGUNITA;7
1915;AGUIRRE CUE;7
1916;HERLITZKA;7
1917;CAVIA CUE;7
1918;COSTA GRANDE;7
1919;ESQUIVEL CUE;7
1920;COLONIA CARLOS PELLEGRINI;7
1921;GUAVIRAVI;7
1922;LA CRUZ;7
1923;YAPEYU;7
1924;ESTINGANA;7
1925;ALEN CUE;7
1926;YACARE;7
1927;LORETO;7
1928;SAN MIGUEL;7
1929;SILVERO CUE;7
1930;COLONIA MADARIAGA;7
1931;CHAVARRIA;7
1932;COLONIA PANDO;7
1933;9 DE JULIO;7
1934;PEDRO R. FERNANDEZ;7
1935;SAN ROQUE;7
1936;ESTACION SANTIAGO ALCORTA;7
1937;ARROYO GONZALEZ;7
1938;JOSE R. GOMEZ;7
1939;GARRUCHOS;7
